TRADEDATE,tau,beta_0,beta_1,beta_2
2015-10-12,1.0,0.1052347675782942,-0.005989904267006255,0.0
2015-10-13,1.0,0.10543980234584285,-0.006251493702563532,0.0
2015-10-14,1.0,0.10511865397214054,-0.0043498089916085,0.0
2015-10-15,1.0,0.10385872249590666,-0.0008786961529334697,0.0
2015-10-16,1.0,0.10225997807442674,-0.0034076531861814696,0.0
2015-10-19,1.0,0.10168266009312608,-0.0016840369073236605,0.0
2015-10-20,1.0,0.10238744230875982,-0.002025525556120941,0.0
2015-10-21,1.0,0.10258129956498004,0.0016034146399063337,0.0
2015-10-22,1.0,0.10163039871976995,-0.0012070804400794305,0.0
2015-10-23,1.0,0.10091857025509282,3.7682901253222045e-05,0.0
2015-10-26,1.0,0.10066355192684176,0.002175088572218778,0.0
2015-10-27,1.0,0.10108560508926777,0.0022270568364710502,0.0
2015-10-28,1.0,0.10080740305014178,0.0015511668712949733,0.0
2015-10-29,1.0,0.10079311798530963,0.0012068326995298695,0.0
2015-10-30,1.0,0.1011169347411856,0.0010445352179387218,0.0
2015-11-02,1.0,0.10066863923184091,0.0015019958774226128,0.0
2015-11-03,1.0,0.099220918908135,0.0003639866058652158,0.0
2015-11-05,1.0,0.09693873704790197,0.00177598201647175,0.0
2015-11-06,1.0,0.09811562027673652,6.757135228933897e-05,0.0
2015-11-09,1.0,0.09794436931990998,-0.0008049873197310126,0.0
2015-11-10,1.0,0.09705214598593129,0.0050883722469841075,0.0
2015-11-11,1.0,0.0957613664663168,0.005226357080699323,0.0
2015-11-12,1.0,0.09723598572826142,0.005380564029177984,0.0
2015-11-13,1.0,0.09795013626443748,0.00532066593769169,0.0
2015-11-16,1.0,0.09817618908176119,0.005011885152349002,0.0
2015-11-17,1.0,0.0976694462739945,0.004366881165043038,0.0
2015-11-18,1.0,0.09645979108335426,0.007063526682785037,0.0
2015-11-19,1.0,0.0962826071445473,0.0073503595979132474,0.0
2015-11-20,1.0,0.09436488797522144,0.006213628989363479,0.0
2015-11-23,1.0,0.09606783956124004,0.0027999152680803913,0.0
2015-11-24,1.0,0.09700349164765719,0.007087673386427268,0.0
2015-11-25,1.0,0.09741927275334519,0.007485909329773471,0.0
2015-11-26,1.0,0.09645044142633115,0.005566289452924172,0.0
2015-11-27,1.0,0.0970614444234791,0.0026300873660649454,0.0
2015-11-30,1.0,0.09658742722416186,0.0071200589084498694,0.0
2015-12-01,1.0,0.096276961757467,0.0032831280924947026,0.0
2015-12-02,1.0,0.09595440612451925,0.005178550192138351,0.0
2015-12-03,1.0,0.09620230718991506,0.004457612100033204,0.0
2015-12-04,1.0,0.09615045188952787,0.005733082687357102,0.0
2015-12-07,1.0,0.09679626244714218,-0.0013834692185698966,0.0
2015-12-08,1.0,0.0980244638020184,0.005847018093580333,0.0
2015-12-09,1.0,0.09759175497469785,0.006126918930279182,0.0
2015-12-10,1.0,0.09701460050439006,0.010992062701948968,0.0
2015-12-11,1.0,0.09695815265072541,0.008121197470327968,0.0
2015-12-14,1.0,0.09857889669381162,0.008286362622939109,0.0
2015-12-15,1.0,0.09820717307398724,0.008984602457293323,0.0
2015-12-16,1.0,0.09771720813289894,0.008998442838075021,0.0
2015-12-17,1.0,0.09788961954840636,0.008666074746090699,0.0
2015-12-18,1.0,0.0975834714450559,0.0075966211056390925,0.0
2015-12-21,1.0,0.09787277762910762,0.00848041242344566,0.0
2015-12-22,1.0,0.09790959599859433,0.008224438881423823,0.0
2015-12-23,1.0,0.09825695870901129,0.0054725532217278355,0.0
2015-12-24,1.0,0.09791829823145543,0.0051065636441524065,0.0
2015-12-25,1.0,0.09731355672461971,0.007116199368113418,0.0
2015-12-28,1.0,0.0970441465514132,0.004855599347879727,0.0
2015-12-29,1.0,0.09676930837376556,0.003247366136377744,0.0
2015-12-30,1.0,0.09697022729534724,-0.0005599779961128759,0.0
2016-01-04,1.0,0.09647250703021008,-0.0002373526211644078,0.0
2016-01-05,1.0,0.09588905727233751,0.002860529661110181,0.0
2016-01-06,1.0,0.09638688213165741,0.0013402924584014625,0.0
2016-01-11,1.0,0.09953622276919732,0.005164282893534475,0.0
2016-01-12,1.0,0.10120957473478158,0.0023270363489872603,0.0
2016-01-13,1.0,0.10190315853692891,-0.00031311269890527127,0.0
2016-01-14,1.0,0.10295874059949633,2.1771635215633856e-06,0.0
2016-01-15,1.0,0.10419785500586938,-0.001912273578251411,0.0
2016-01-18,1.0,0.1055897203745132,-0.003691310362335276,0.0
2016-01-19,1.0,0.1039961498824903,-0.002790131765345774,0.0
2016-01-20,1.0,0.10651223055647277,-0.004580149334178177,0.0
2016-01-21,1.0,0.1079409222700322,-0.006984002482010324,0.0
2016-01-22,1.0,0.10540677515460281,-0.00753879737241353,0.0
2016-01-25,1.0,0.1040228351163153,-0.012764777539336941,0.0
2016-01-26,1.0,0.10468301023827657,-0.0073473834585400105,0.0
2016-01-27,1.0,0.10308469981241117,-0.00819754193876493,0.0
2016-01-28,1.0,0.10136316579962092,-0.006799232207625558,0.0
2016-01-29,1.0,0.10170771078350915,-0.0067309482627956885,0.0
2016-02-01,1.0,0.10282121791113127,-0.007599881835819874,0.0
2016-02-02,1.0,0.10401132860120443,-0.009887884646536158,0.0
2016-02-03,1.0,0.10301255270673919,-0.008662344336818631,0.0
2016-02-04,1.0,0.10214288453468445,-0.006668933957318851,0.0
2016-02-05,1.0,0.1022927546220023,-0.006378338670497932,0.0
2016-02-08,1.0,0.10235291271987815,-0.008986252295466984,0.0
2016-02-09,1.0,0.10355063168000997,-0.010800958434563163,0.0
2016-02-10,1.0,0.10323510804885758,-0.009913037644514316,0.0
2016-02-11,1.0,0.10286942342483979,-0.009641522339468259,0.0
2016-02-12,1.0,0.10315767791252337,-0.00890998281706891,0.0
2016-02-15,1.0,0.10146324476818999,-0.005698079432440356,0.0
2016-02-16,1.0,0.10181226049181674,-0.006683150474880911,0.0
2016-02-17,1.0,0.10187459120789771,-0.0053988882730952314,0.0
2016-02-18,1.0,0.10033013474442225,-0.0044239922936191445,0.0
2016-02-19,1.0,0.10015817787724574,-0.0029566720443387345,0.0
2016-02-20,1.0,0.10017676557106578,-0.003845699223600535,0.0
2016-02-22,1.0,0.09944265809022668,-0.006296839887882155,0.0
2016-02-24,1.0,0.09924017178792231,-0.00429507216938127,0.0
2016-02-25,1.0,0.09755296514801134,-0.0007713710883763131,0.0
2016-02-26,1.0,0.09658512435181892,-0.0015235538351202754,0.0
2016-02-29,1.0,0.09697357885012924,-0.0004160389722491359,0.0
2016-03-01,1.0,0.09487228718173744,0.00034473794272303626,0.0
2016-03-02,1.0,0.09417318708954169,-2.969141394325303e-05,0.0
2016-03-03,1.0,0.09408461033656053,0.0008362490283535945,0.0
2016-03-04,1.0,0.09321975118722636,-0.0011643086024956256,0.0
2016-03-07,1.0,0.09235171242916178,0.0012682417945428653,0.0
2016-03-09,1.0,0.09327347630320534,0.0008015599356663294,0.0
2016-03-10,1.0,0.09315295946742203,0.001258670064747544,0.0
2016-03-11,1.0,0.09359115422542705,0.0007615233772209767,0.0
2016-03-14,1.0,0.0946597238566404,-0.001047794434360566,0.0
2016-03-15,1.0,0.0953232793972415,-0.001402609210740341,0.0
2016-03-16,1.0,0.095768260207619,-0.0006430813907657013,0.0
2016-03-17,1.0,0.09331180807775127,0.0006852596501984859,0.0
2016-03-18,1.0,0.09156079819543633,0.0041979302605549,0.0
2016-03-21,1.0,0.09184572690977783,0.0023187771731404544,0.0
2016-03-22,1.0,0.09153262762050611,0.004169158897968567,0.0
2016-03-23,1.0,0.09220364918044434,0.00192933837502543,0.0
2016-03-24,1.0,0.09361196213787096,0.0026381548609914207,0.0
2016-03-25,1.0,0.0924800206860619,0.0038676098654974317,0.0
2016-03-28,1.0,0.09266451153308779,0.0035736906630263326,0.0
2016-03-29,1.0,0.0932912180102283,0.0031425337745234205,0.0
2016-03-30,1.0,0.09236938744265431,0.005513280412123581,0.0
2016-03-31,1.0,0.09227363821446309,0.004222370001735573,0.0
2016-04-01,1.0,0.09229246081225764,0.00535688246354088,0.0
2016-04-04,1.0,0.09278331862359372,0.0064116900216888845,0.0
2016-04-05,1.0,0.09296121994982903,0.006216432844260364,0.0
2016-04-06,1.0,0.09313039292849071,0.005804674690431819,0.0
2016-04-07,1.0,0.09392136109137564,0.006907347751613668,0.0
2016-04-08,1.0,0.09368234974872,0.004821268844382359,0.0
2016-04-11,1.0,0.09337864509710032,0.00532232433412444,0.0
2016-04-12,1.0,0.09296599322093771,0.006275822602916453,0.0
2016-04-13,1.0,0.09302123653900765,0.006008289086194149,0.0
2016-04-14,1.0,0.09319723593770379,0.006342998680312711,0.0
2016-04-15,1.0,0.09314990781946689,0.006184594544830044,0.0
2016-04-18,1.0,0.09358345843753399,0.005493262145126937,0.0
2016-04-19,1.0,0.09260138247729052,0.0032829032493830457,0.0
2016-04-20,1.0,0.09232316373910056,0.0074140657104013186,0.0
2016-04-21,1.0,0.09194755923745919,0.007886274671016491,0.0
2016-04-22,1.0,0.09241688569333753,0.007647270960589966,0.0
2016-04-25,1.0,0.09288359029873472,0.007924389697227238,0.0
2016-04-26,1.0,0.09296902548934625,0.007928182847886905,0.0
2016-04-27,1.0,0.09250266673877604,0.009075889546882265,0.0
2016-04-28,1.0,0.0917357803880333,0.008093732678721877,0.0
2016-04-29,1.0,0.09031765667500734,0.00762780346411393,0.0
2016-05-04,1.0,0.09067196531440117,0.006293577599464029,0.0
2016-05-05,1.0,0.09054759943132079,0.005090066174010546,0.0
2016-05-06,1.0,0.09065295349487085,0.005195809319128983,0.0
2016-05-10,1.0,0.09071297066293248,0.004455239410813744,0.0
2016-05-11,1.0,0.08987100137667255,0.005193634198608535,0.0
2016-05-12,1.0,0.08902941996535992,0.005123728411463746,0.0
2016-05-13,1.0,0.08893623059371245,0.0048713242608840746,0.0
2016-05-16,1.0,0.08843362432570497,0.0056443598617040985,0.0
2016-05-17,1.0,0.0889323987993924,0.005548351934158827,0.0
2016-05-18,1.0,0.089241373378864,0.004656249385380937,0.0
2016-05-19,1.0,0.08970116615307495,0.004894592226761016,0.0
2016-05-20,1.0,0.08929392616027959,0.005358708372259366,0.0
2016-05-23,1.0,0.08929703335414488,0.005447848713739392,0.0
2016-05-24,1.0,0.08928850726446431,0.004811946778714507,0.0
2016-05-25,1.0,0.08876309805560288,0.00576997862935015,0.0
2016-05-26,1.0,0.08903221796894084,0.005942631236898685,0.0
2016-05-27,1.0,0.08926720020079393,0.006389065822607828,0.0
2016-05-30,1.0,0.08914555352792576,0.006657278699173874,0.0
2016-05-31,1.0,0.08923523416134627,0.007164978118721174,0.0
2016-06-01,1.0,0.08991322033269859,0.0060049301308693764,0.0
2016-06-02,1.0,0.0902777769950497,0.007011035717123443,0.0
2016-06-03,1.0,0.08994656843498527,0.007329565301555263,0.0
2016-06-06,1.0,0.0879572398708489,0.008822169752411402,0.0
2016-06-07,1.0,0.08731305077913042,0.010429018298626525,0.0
2016-06-08,1.0,0.08695251424026862,0.011952390255465212,0.0
2016-06-09,1.0,0.08763411142913226,0.01024857790172562,0.0
2016-06-10,1.0,0.08682971060313083,0.011394164546115207,0.0
2016-06-14,1.0,0.08786844169048064,0.010382962491762682,0.0
2016-06-15,1.0,0.08790019732194727,0.011119932415054767,0.0
2016-06-16,1.0,0.08793280254254693,0.011071144773847671,0.0
2016-06-17,1.0,0.0874430968868392,0.01113501700233624,0.0
2016-06-20,1.0,0.08636978338271603,0.011047567130723648,0.0
2016-06-21,1.0,0.08667731042636817,0.01126109987368129,0.0
2016-06-22,1.0,0.08641823127646249,0.01135602724088429,0.0
2016-06-23,1.0,0.08636227743262033,0.011751397990062112,0.0
2016-06-24,1.0,0.08859130459831868,0.00989587695609892,0.0
2016-06-27,1.0,0.08650698171616586,0.011730365576974572,0.0
2016-06-28,1.0,0.08575244524320755,0.012112843215361713,0.0
2016-06-29,1.0,0.08512484605122868,0.012450100154178315,0.0
2016-06-30,1.0,0.08407422998287044,0.013410431462280964,0.0
2016-07-01,1.0,0.08289133654688544,0.014300228373008567,0.0
2016-07-04,1.0,0.0838049596156662,0.013843026071438905,0.0
2016-07-05,1.0,0.08452693833655367,0.013524364319905696,0.0
2016-07-06,1.0,0.0849374934047709,0.012805068700583344,0.0
2016-07-07,1.0,0.08364935226527684,0.013620718357180234,0.0
2016-07-08,1.0,0.08473161057606607,0.011501791279008897,0.0
2016-07-11,1.0,0.08462639531544247,0.01248521667602416,0.0
2016-07-12,1.0,0.0842050749479526,0.012047956395679127,0.0
2016-07-13,1.0,0.08494630877048938,0.011982003061729682,0.0
2016-07-14,1.0,0.08469223013810574,0.01235628688947378,0.0
2016-07-15,1.0,0.0850908498832719,0.011222702517192429,0.0
2016-07-18,1.0,0.08559865351060512,0.011220349702599094,0.0
2016-07-19,1.0,0.08560617261737075,0.01050921070151313,0.0
