TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU0002868076,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0JVW30,RU000A0D0G29,RU000A0ZYCK6,RU000A0JSMA2,RU000A0JXB41,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A0JS3W6,RU000A1014N4,RU000A0JTK38,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5
2014-12-16,,,,,0.16011356360406376,0.13767934082862515,0.15590639824059657,0.16998053528600354,0.18383584914356324,0.18135822885226147,0.18330032651752284,0.17933941420400987,,0.17237997505567867,0.16971285788833718,0.13984473550466864,0.1684935858828491,,0.15936977892477774,,0.16475666268252978,,0.1658977802777525,0.1545903003907496,0.15676472854361592,,,,,,,,,0.15537254898353517,,0.15598925232621452,,,,,,,0.12308858028624817,
2014-12-17,,,,,0.14713514456464008,0.14855953615205392,0.15484662102537258,0.16408558705343346,0.1603417548474172,0.17356916906073028,0.16841066470290866,0.17106043498338203,,0.16786139759776963,0.15729341863527457,0.13802071883467834,0.1578457683657153,,0.14393334931394045,,0.15434707194793632,,0.143197782800497,0.13164882660395388,0.13747544084176982,,,,,,,,,0.13677189773663828,,0.13388305024641192,,,,,,,0.1189772080944033,
2014-12-18,,,,,0.14456594610038928,0.1327320719817468,0.1455088563886042,0.15519641784791782,0.1556397684593167,0.15571290287906495,0.15835672468882633,0.15239143041977196,,0.1511202769741255,0.14816155470567052,0.14917219118709615,0.1473180789309134,,,,0.1436587967478537,,0.1266173719229939,,0.13373319750204668,,,,,,,,,0.1285298894648559,,0.12497546128297678,,,,,,,0.12663864937688768,
2014-12-19,,,,,0.15323181889084678,0.14525404083947893,0.15847198536912638,0.1532216497599745,0.15850086262758079,0.15917445596071453,0.15781889739112195,0.1569476831413797,,0.15541284154776253,0.15525772721882963,0.14920498949988661,0.14953056808747747,,0.14398643815138404,,0.14591985407148972,,0.13962831871525686,0.16153505736350993,0.1342793233148493,,,,,,,,,0.13081713302868161,,0.13150749976236786,,,,,,,0.11655073161314236,
2014-12-22,,,,,0.14773067004224444,0.14754137385156685,0.14732572965250043,0.14381396063389618,0.15024316624430184,0.15078574331792716,0.14890422818698104,0.14958352073633407,,0.1500927654787134,0.14530763358804924,,0.14150366720791357,,0.10836201962093261,,0.1391299294845924,,0.13077753545055124,0.14501861019576337,0.12608366397078105,,,,,,,,,0.12567508154867194,,0.12694265204449975,,,,,,,0.1223572152382357,
2014-12-23,,,,,0.15019003271801273,0.14609243398914534,0.14786170718123126,0.1423344124229507,0.1532281107451957,0.1535484299147661,0.15101485776714194,0.1508397608249238,,0.14875660420671472,0.15043581069632636,0.13459977309783777,0.14479299111285054,,0.14749724958458046,,0.1421715082840602,,0.13551484991583584,,0.12965132574360702,,,,,,,,,0.12647296660377275,,0.12751569305652338,,,,,,,0.11872649369134052,
2014-12-24,,,,,0.15626170221739244,0.14911771669624618,0.1459185721969268,0.15289413445497177,0.1517163255514322,0.15380755420779305,0.14671409927848614,0.15159886119706248,,0.14937635329567156,0.1514852452794869,,0.14733582429019706,,0.10810178754331652,,0.14321993518258808,,0.1402843833926655,,0.12992087812514527,,,,,,,,,0.12926551936094402,,0.13063656593603543,,,,,,,0.1266590367112501,
2014-12-25,,,,,0.1498099896044805,0.1417499841985659,0.14922604135456452,0.14579006586387133,0.15373014794746623,0.15330988713049828,0.10384146228303741,0.15230842106748313,,0.15137286283909326,0.15181556686412886,,0.14662309138976554,,0.14246720613398664,,0.14074533676182552,,,,0.13567525556536106,,,,,,,,,0.12930154819568696,,0.13039770988342478,,,,,,,0.12703535601994773,
2014-12-26,,,,,0.14825676222320452,0.14343148601338646,0.1413376601520971,0.14366707231328374,0.15001207701046176,0.15603604335093638,0.12745646893980464,0.1524771065253648,,,0.1522489745781492,,0.1456711810929041,,0.1458720002093978,,0.1224034405153554,,0.13218977066773846,0.13898289130693106,0.13524632843133153,,,,,,,,,0.12940860732715304,,0.13059750205351592,,,,,,,,
2014-12-29,,,,,0.1470206525094536,0.14455672342646453,0.1361273641441817,0.14713982064792372,0.1532112137494789,0.15291317879277871,0.15445675130233075,0.15169501893870443,,0.13704408186861375,0.15190629972365077,,0.14603553053203433,,0.14491407252216182,,0.14403277690061722,,0.1389538151689317,0.13844422851590296,0.13576181654652655,,,,,,,,,0.13013938845215284,,0.13002114464405662,,,,,,,0.11668787517698914,
2014-12-30,,,,,0.13190362421272364,0.13208487183014622,0.1292595316322134,0.14692647444689289,0.1532045133078881,0.1538344492609241,0.15220630167663982,0.15253761099364324,,0.15138411010553915,0.1519537519731783,,0.14798819489173082,,0.11987607711937782,,0.14487271826064338,,0.13982539294105786,0.11964009940838066,0.13726435458950145,,,,,,,,,0.1316918973501347,,0.13277272681424565,,,,,,,,
2015-01-05,,,,,0.16509852816415999,0.12554143950261232,0.14519345391595737,0.13544255829676352,,0.14917558735032,,,,,0.15602831190813424,,,,0.14220216958289494,,,,,,,,,,,,,,,0.12978736549309844,,0.12969817960942437,,,,,,,0.11876539638178879,
2015-01-06,,,,,0.14751378659765416,,0.1408850809137916,0.15547840298169194,0.1573213037825318,0.15461124126894546,0.1599984941064302,,,,0.13051631729675336,,0.15242840173559652,,0.14823768007203525,,0.14902847384529025,,,,,,,,,,,,,0.13934892119163253,,0.13933020103332533,,,,,,,0.10942045883504264,
2015-01-08,,,,,0.14384395456026383,0.13062727474128027,,,,0.15386891272985864,0.155506092879489,,,,,0.153392627179014,,,0.146244239851583,,,,0.14170381330312654,,,,,,,,,,,0.13646222334480654,,0.13924713981968975,,,,,,,0.12670906279689018,
2015-01-09,,,,,0.14258640734751116,,0.1523487831378957,,,0.15695113951591658,0.1555860678565383,,,,,0.14453584801428232,,,0.12715893746412232,,,,0.14277291039252907,,,,,,,,,,,0.13543618305704003,,0.13866519537822228,,,,,,,0.1185238652199221,
2015-01-12,,,,,0.16342516701464727,0.1574380625150591,0.16103084765535097,0.1569201723947513,0.16559182148547696,0.16626704503082684,0.16644511592378441,0.1661139008360647,,0.164428003908786,0.16493142383929232,0.1632851588415421,0.15971107235838788,,0.1447533677327038,,0.15224160572726397,,0.14886639569671578,,0.1510243694298654,,,,,,,,,0.14311047533599547,,0.14364307339758264,,,,,,,,
2015-01-13,,,,,0.1629770459139873,0.16065450179176924,0.16446819998011689,0.17288929888103402,0.1736684587693359,0.17656097450619032,0.17256638970265337,0.1738374360327833,,0.17155186986645954,0.1725644372701655,0.14825857967000933,0.1671730575630522,,0.155034766763893,,0.16386819330888555,,0.16027984402358894,,0.15670798543705222,,,,,,,,,0.15002039630012506,,0.15187001625143048,,,,,,,0.12407037576184221,
2015-01-14,,,,,0.1572839134647315,0.154257085714147,0.16260688890548097,0.16643630291125813,0.17206209754059584,0.17248774553968177,0.17155603064489278,0.17007146743411394,,,0.17051172559330854,,0.16669440773577715,,,,0.16389044200653605,,0.16025052463684455,0.15873688249658646,0.15683094247086862,,,,,,,,,0.14928563575868892,,0.15091558967541502,,,,,,,0.1267312961057932,
2015-01-15,,,,,0.14891204426216953,0.14076136448101984,0.14377936846816244,0.1576158659504579,0.15461150068408383,0.15617444872257835,0.15607039158673414,0.158611170331612,,,,0.1520426374569975,0.15114127270862315,,0.15155266266785625,,0.1494921071027194,,0.14458854102399554,0.14821097551258394,0.14674801912393673,,,,,,,,,0.13742279114361175,,0.13901165485042655,,,,,,,,
2015-01-16,,,,,0.13898056959079727,0.13430135768625606,0.14154275476546513,0.14710030132386556,0.15216888111747143,0.15036637920666546,,0.15446313443658435,,0.1540803143527008,,,0.1492256403321858,,0.1465154528426647,,0.14915447140603513,,0.14320103385139638,,0.1438194309199822,,,,,,,,,0.1327296791665457,,0.13342680888756392,,,,,,,0.12251424141994573,
2015-01-19,,,,,0.1406256086844685,0.1400014522302917,0.13987216559230126,0.15073724825259638,0.15369772482471902,0.17054613726360188,0.15371459329766402,0.15619007895224093,,0.14647540075483514,0.15079659390810546,,0.14783636000057165,,0.14543249476551023,,0.14657637749899624,,,0.14565749922964394,0.14415734420883428,,,,,,,,,0.13344108749091257,,0.13534086974531873,,,,,,,0.12320733287523,
2015-01-20,,,,,0.14702208748208354,0.14214346953785664,0.1453340182271648,0.15273775670885698,0.15280675121784643,0.15371551903411634,0.15086150440726043,0.1534655182036473,,0.15261684063637762,,0.14669492845953383,0.14915050464005525,,0.14662742880437743,,0.14589369502068364,,0.1444863453524597,0.13951294119706592,0.1406300285362663,,,,,,,,,0.13504992256348375,,0.13574443190348842,,,,,,,,
2015-01-21,,,,,0.14606939838019456,0.14914718872366853,0.15123478179435437,0.15244223198529194,0.1526037737656938,0.15279988304114916,0.152245232534324,0.15397084177056153,,0.15061502233197216,0.15086724980246596,0.15140198197280175,0.1478839369262344,,0.14525120279903167,,0.14517882302078958,,0.14315148670087915,0.14535058370716192,0.1407861339919384,,,,,,,,,0.13499882021360718,,0.13632979375710857,,,,,,,0.12347250317528267,
2015-01-22,,,,,0.14655497344412724,0.1453503464751008,0.14990857388484885,0.1479285201070457,0.14407710736560464,0.14942507000033692,0.15250327475526212,0.15127598490017213,,0.15065576994459745,0.14938040709465428,0.14676438141931464,0.14953668720476473,,0.14601019287688796,,0.14539213516903302,,0.1434712682639218,0.14124069809357906,0.13805066052832163,,,,,,,,,0.13333081563473761,,0.13502735140709093,,,,,,,0.12327095430479587,
2015-01-23,,,,,0.14399148052899985,0.14184901123540433,0.14351285279533654,0.14933445615983593,0.14710099909267949,0.14838109397951155,0.14381540705440038,0.14875548601075003,,0.15162601838301054,0.14365204688067423,0.1459019883688756,0.1450284931522951,,,,0.14175455315638688,,0.13885119043989635,0.1395694406238142,0.1354808319322246,,,,,,,,,0.13074989835107256,,0.13275258146558278,,,,,,,0.12410560054442074,
2015-01-26,,,,,0.15382239607746614,0.14959643705386239,0.155977678354938,0.15720845865536118,0.1541303631268151,0.15674422815875932,0.15382715102287844,0.15319636255256225,,0.1504307828850119,0.1503576639645277,,0.14963712666240878,,0.14850120128600874,,0.14831116263692723,,0.1412564988493963,,0.1408807306694703,,,,,,,,,0.13557963135753806,,0.13676563971249808,,,,,,,0.12318191220739766,
2015-01-27,,,,,0.15427011134504517,0.14525370482923539,0.15753598272897804,0.15985995584111845,0.15501648081759203,0.15978325436677068,0.15503505242913077,0.1557512070458558,,0.1505110178412588,0.15041614072183906,,0.1519354160544501,,0.1488829568800596,,0.14848177744601743,,,,0.14030835936758848,,,,,,,,,0.1388872083429726,,0.1385239137166632,,,,,,,0.12401480315933687,
2015-01-28,,,,,0.15213070438692008,0.14673514763797427,0.15199102319868446,0.15884460776952322,0.15930462321060743,0.15684025801072132,0.15108674606223993,0.153009379739918,,0.14999836719340567,0.1484989346922108,,0.14847132597602689,,0.14545744935639207,,0.14399915632700613,,,0.13379536226267585,0.14119377557129414,,,,,,,,,0.13630359230586342,,0.13772633744346185,,,,,,,0.1273512847602234,
2015-01-29,,,,,0.15073429256484888,0.15069837325585927,0.1521146550935988,0.15929983487420243,0.15272492007255672,0.1577533732915165,0.15402897282140526,0.15582256804917063,,0.152848916647946,0.15139042418228021,,0.14980598424831276,,,,0.14761652227188768,,0.15075415216039778,,,,,,,,,,,0.13773186614507582,,0.13798126659419782,,,,,,,0.12844493365006984,
2015-01-30,,,,,0.14543131457647024,0.14443947785224462,0.14599921183656836,0.15141373254880905,0.15121828436552312,0.15212456414079092,0.15344448564431418,0.1512262453372232,,0.14776050303495905,0.14563293491794585,,0.14608316951377462,,0.12574667516609472,,0.1388865081390111,,,,0.13707625522781286,,,,,,,,,0.13281464458566425,,0.132983763977033,,,,,,,0.12772742108907,
2015-02-02,,,,,0.1368118260386454,0.13474221943883613,0.13257055540431958,0.14957852591986487,0.14749344011559817,0.1495218737677008,0.1482736637588201,0.14600975216876141,,0.14587437579677015,0.14923690883044333,0.14409620875233561,0.14210241769651052,,,,0.1378569924329909,,0.13660821021716424,0.13480209016015848,0.1360828247211232,,,,,,,,,0.1289566687861238,,0.12982237497294127,,,,,,,0.12467167506788081,
2015-02-03,,,,,0.13532673702183062,0.13263148387236456,0.13605559136256187,0.14502342468260188,0.1440540583895888,0.1440678103982288,0.11544222287313262,0.14259637674433934,,0.1307091684925801,0.138480992017825,,0.13869896963528572,,0.1377578151853515,,0.134476149253646,,0.1321756836739495,0.126670147235443,0.13179811405738423,,,,,,,,,0.1255630835044384,,0.12616501755065979,,,,,,,0.12691412338333888,
2015-02-04,,,,,0.13161460477447604,0.13407008827801306,0.1361654663495079,0.1449248165531805,0.14368944967677888,0.14607719826356197,0.14411777564072567,0.14246816917349564,,0.14596589013467579,0.14020198281734186,,0.13805118871209623,,0.13699614771086532,,0.1347648910363332,,0.13352129661634377,0.1338665951945938,0.13102860477839748,,,,,,,,,0.12660871268370097,,0.12658155287629974,,,,,,,0.1270270412723636,
2015-02-05,,,,,0.12778538531793024,0.1320515794560057,0.1369024122734396,0.1403230314055537,0.14312668500804013,0.14298454760979465,0.13870047854525497,0.13909950106072905,,,0.13875793817258697,0.13686669772002433,0.13243200350594442,,,,0.1331328938619658,,0.13340826673169212,,0.12366224112467847,,,,,,,,,0.12610825612384685,,0.12641386459962808,,,,,,,0.12698514118870863,
2015-02-06,,,,,0.12477336743476009,0.12931132378983054,0.13054894648332527,0.13738886642023282,0.1401963928896154,0.1405529462866318,0.13376460772401377,0.1360704036623174,0.15042075652146525,0.13568835968484244,0.13420210832922067,0.13163020116384605,0.1335669111359028,,0.13526886678194716,,0.1307429562992084,,0.1295033870013742,,0.12691783525960015,,,,,,,,,0.12188566960898484,,0.1214965795370836,,,,,,,0.12681749208396384,
2015-02-09,,,,,0.12488031178191562,0.12519138868084043,0.12390142558445437,0.13766381465279498,0.14037855329581264,0.14021204230743906,0.13857500247569754,0.13848981858097942,0.15437359758563296,0.13938762161095206,,0.1333985497878267,0.1324088068729775,,0.135460421157924,,0.1267772053570119,,0.12309178793198414,,0.12648873154082185,,,,,,,,,0.12120025406978585,,0.12118436121284076,,,,,,,0.12682875022902526,
2015-02-10,,,,,0.12474437844475356,0.1252610565101421,0.11397741163863055,0.1378254859643604,0.13976638290383503,0.1367096201842713,0.13969638402868342,0.1362461396556225,0.1399674867261345,0.1413638345765913,0.13406017874951953,,0.13498202383273186,,0.13420757881519288,,0.13076161122412736,,0.13198699686495463,0.13109521162313995,0.12488601300656953,,,,,,,,,0.1223133028616502,,0.12120379146896954,,,,,,,0.12683253282784587,
2015-02-11,,,,,0.12399727950699282,0.12507983862236688,0.12448831125622607,0.13706164415604033,0.1386001755515643,0.137884598019092,0.13710529128563684,0.1373744516301594,,0.1356263083754228,0.13772061826346058,,0.1342143426488971,,0.138794064845137,,,,0.12803387901099833,,0.12735851533269676,,,,,,,,,0.12178602392208432,,0.12278595922865339,,,,,,,0.12682267610574277,
2015-02-12,,,,,0.12417419191765376,0.12439530992896185,0.1268764609783805,0.13780382002544164,0.13744661446212963,0.13777168535487908,0.13609484330980606,0.13488098346156907,0.14030094928217937,0.1368074374123103,0.13332742815197765,0.1351837374426343,0.13402473908509982,,0.13781660427612133,,0.13106062195150653,,0.12907352904224506,0.12831052904093415,0.12759766835170425,,,,,,,,,0.12202080877871174,,0.12193373368690015,,,,,,,0.12680801254156995,
2015-02-13,,,,,0.12306341520541957,0.12267401926652749,0.126495278676452,0.13097894919795258,0.1322946980577063,0.1332137226858577,0.13308319457739365,0.13346833999913793,,0.13470823585425418,0.12814168407755652,,0.13034816451136153,,0.13675673162880558,,0.12958600977334922,,0.12504280758475309,0.1318605425709556,0.12410248368454097,,,,,,,,,0.11957377596957927,,0.1199327297354705,,,,,,,0.12683627022140984,
2015-02-16,,,,,0.12027103929508559,0.12270710192189815,0.12253838288508238,0.12779494091890037,0.1307320642187016,0.12977447660789923,0.12873863286186554,0.1272450104472823,0.13300455497135427,0.13021975482721612,0.12743092225091004,0.12859417582891589,0.12676206848336422,,0.12706522101877488,,0.1248782437000276,,0.12288104735683121,,0.12139262454632384,,,,,,,,,0.1168711032549744,,0.11737276857377107,,,,,,,0.12121650362297848,
2015-02-17,,,,,0.1184258195468866,0.12113160899593522,0.12056241879395925,0.12754027491370637,0.13044755182857548,0.12815321146203137,0.1264691315868676,0.1247758399604225,0.13141678109428873,0.12536854840243122,0.12639239676497166,0.12535021810803285,0.12548884147955716,,0.12602634392576595,,0.12547936571696858,,0.12280935680312802,0.12992495756990108,0.12104201171222312,,,,,,,,,0.11741222624293302,,0.11741419446887981,,,,,,,0.12329553025930133,
2015-02-18,,,,,0.1163884197238198,0.11897116860443586,0.12111903476848569,0.12366407094001362,0.12332562833488847,0.12427635068390239,0.12430696799129684,,0.1314611326260107,0.12182693261271711,0.12385796435082126,0.12296000167445481,0.1224981853200689,,0.1241151708102563,,0.12202384724208043,,0.12069051389593076,0.12619839436646477,0.12014332924526053,,,,,,,,,0.11723073431804741,,0.11724722026633866,,,,,,,0.12071349715420047,
2015-02-19,,,,,0.11750440176895464,0.11967444877194512,0.12389618032550748,0.12361969075694097,0.12527773723572203,0.12656540594640514,0.12679441728117652,0.13146098181038202,,0.1258928030657123,0.12489934661149553,0.1237867053519165,0.12447676815517787,,0.12448916232194047,,0.12325034125756361,,0.12127885440800105,0.12842543696435021,0.12103660546066132,,,,,,,,,0.11849075242188443,,0.11893865150795145,,,,,,,0.12075064963719467,
2015-02-20,,,,,0.12330103956584694,0.12404766360962034,0.12505133545410965,0.12490926777507158,0.1269127045254034,0.12730477303593682,0.12847531475011004,0.12708164477075626,0.19747959721386174,0.13209848519569986,0.1284150888437523,,0.12751217439130538,,0.13360626292951697,,0.12638748328357624,,0.12490614386584527,0.1256669273553862,0.1237782708689767,,,,,,,,,0.12024115822241337,,0.12140065626091319,,,,,,,0.12161826482137951,
2015-02-24,,,,,0.1315911888535589,0.13242032552081764,0.1341432113078951,0.1272513137516732,0.1351520041083702,0.1365802742365398,0.1338609624530248,0.1376604668046082,,0.13641316624825836,0.13381694093108581,0.14044461283434856,0.13256191480206475,,0.1233133836934974,,,,0.13257889634912806,,0.12971037187791953,,,,,,,,,0.12712085904874984,,0.1267822336589232,,,,,,,0.12379865621561673,
2015-02-25,,,,,0.1346740259499295,0.13300111695926126,0.13704789676501486,0.13124385895082927,0.13183144736914823,0.13031639592031283,0.13758058302989076,0.13767855049445663,0.12730668771994078,,,0.1390456263631733,0.13632427424649304,,,,0.13318608525105843,,0.13291808604280228,,0.130691746028519,,,,,,,,,0.12696200489123832,,0.12720574761007078,,,,,,,0.12472166945275073,
2015-02-26,,,,,0.13541818057866056,0.1350227486923777,0.13299036516834936,0.1319854596364498,0.13718612943236494,0.13450872227754723,0.13827871640684622,0.13629863402374082,,0.1368693604715299,0.1355383314278209,,0.1351079512309245,,,,,,0.13329310076355427,,0.1294325860863886,,,,,,,,,0.12608168679213394,,0.1263213142227557,,,,,,,0.1225866572763638,
2015-02-27,,,,,0.1360532935673163,0.13407956888175032,0.13609553305518182,0.13759553682820344,0.1380032702806597,0.14318383373908294,0.13863931884635328,0.14339851339127807,,0.14062887570441965,0.14043187231648915,0.13893685443914128,0.13621677104244947,,0.12699265999686415,,0.13648467847269793,,0.13454219264319903,,0.13159166031978967,,,,,,,,,0.12798388938374985,,0.1286266024858867,,,,,,,0.12033804714481527,
2015-03-02,,,,,0.13460701170696446,0.13382948916218124,0.13063026191130844,0.1401035606682665,0.14289739428262868,0.14523181124773174,0.14417597855977535,0.1407091144899968,,0.1430784752245712,0.14612589543618504,0.13920907370654748,0.14167150090980044,,0.13557407556771106,,0.14218481481747752,,,0.1322580926126602,0.1359390389767257,,,,,,,,,0.1295072270041944,,0.12921283251567695,,,,,,,0.1257297623731975,
2015-03-03,,,,,0.12933187917070252,0.1329132600729614,0.13221998703731044,0.13955665820843705,0.13859473597865538,0.1416294040403389,0.1416371639978558,0.1417131446907049,0.13867796486804007,0.14232298692112522,0.14114613421392816,0.14233233702803122,0.13933062566353946,,0.14569629763281788,,0.13899144287604107,,,0.13264038204827713,0.13353913704271902,,,,,,,,,0.12776919698046985,,0.12878212789281862,,,,,,,0.120856154841433,
2015-03-04,,,,,,0.12751328922007005,0.12964571139607597,0.13477213992943943,0.13705259943222325,0.1375957592554179,0.13787658293207458,0.140211973167988,0.136744750687703,0.14027003347541053,0.13580179691214195,,0.13711554712527577,,0.1208259761981055,,0.13385138879532502,,0.13324527826692853,,0.131975570259599,,,,,,,,,0.1274334138801285,,0.12764489769785903,,,,,,,0.12413200241320183,
2015-03-05,,,,,,0.12328243767417105,0.12983257190365224,0.13156295027728615,0.13565235488585295,0.1356128255185338,0.13680834501472258,0.13720164861306963,0.15009019774134863,0.13649417677831233,0.1339806391449105,0.13583745928924282,0.1363807422891099,,,,0.13379761430888837,,0.13271270537989283,,0.129735812724701,,,,,,,,,0.12579526723833243,,0.12666109386783822,,,,,,,0.12216688556062656,
2015-03-06,,,,,,0.12152994847103492,0.1263979388572889,0.12838613086979056,0.13357932361517913,0.13347824014989604,0.13366718951416628,0.13644470393250477,0.13684228166452841,0.1334301020880059,0.12891569244317574,,0.13181872342219797,,0.12505342390061835,,0.1309656373220811,,0.13123045412152382,,0.12873540067751651,,,,,,,,,0.1251398372048106,,0.1258666257818896,,,,,,,0.12453607818095096,
2015-03-10,,,,,,0.13262851098014197,0.129912278242906,0.13158878915730607,0.13424138536286073,0.13502836361416756,0.13689138341213686,0.13539003243515213,0.13932044829684956,0.13286873460458198,,,0.1337989366403131,,,,0.13114048036908404,,0.13264208543990463,,,,,,,,,,,0.1270055233431649,,0.1276740628850062,,,,,,,0.12459136723722113,
2015-03-11,,,,,,0.12729733080496117,0.12830206451105208,0.13339808937490005,0.13424715419165764,0.1336161844387184,0.13605297626033014,0.13497771068283337,0.12859430705576327,,0.1341710902371252,0.13602918665721045,0.13252065678238734,,,,0.13388446252746666,,0.13014996041660257,,0.128413222902638,,,,,,,,,0.12686075036434327,,0.1275743860104152,,,,,,,0.12574571202020546,
2015-03-12,,,,,,0.12717412631523087,0.12864427061361836,,0.1288061577340787,0.1299750703519076,0.1307946105556419,0.13207232416699347,,0.13382656616567662,0.1349393205867213,0.13229820026538353,0.12888452940974648,,0.1330397060168119,,0.13144090456728427,,0.1311472078102029,0.13161599853757652,0.1292580888751828,,,,,,,,,0.12603767150442308,,0.12707415666992994,,,,,,,0.1258042950424852,
2015-03-13,,,,,,0.12897571499743332,0.12873636134062644,0.1258262242478202,0.1325903427570412,0.13053058433699236,0.13434756439799156,0.13243588182282626,0.13235518447115616,0.13152200573642484,0.1351307249856418,,0.1308254284691965,,,,0.12923352664997442,,0.12877369565599342,0.130682470455363,0.12780374200646452,,,,,,,,,0.12598304115748335,,0.12826208202585182,,,,,,,0.12610140437367123,
2015-03-16,,,,,,0.1302591372461973,0.12948600827925072,0.13099935425777848,0.13539751325437618,0.1332977553863837,0.1361193453063645,0.13455313177986028,,0.13496051614033294,0.1343326652567546,0.13276003211881862,0.1333633702869682,,,,0.13258455728679788,,0.1326749708485863,,0.13063679578071408,,,,,,,,,0.13004020492973875,,0.12953607710672868,,,,,,,0.12688811367182098,
2015-03-17,,,,,,0.13133333953134357,0.12742909375116743,0.13052765704586047,0.1354665729292329,0.1315600798048549,0.13683124583755749,0.13663892068238506,0.13751853967189098,,0.13436373414539857,0.13587369822113768,0.1333443712368732,,,,0.13397518258906066,,0.1337501046523982,,0.1309142261312349,,,,,,,,,0.13039684469882293,,0.1314692441145112,,,,,,,0.12931481407329984,
2015-03-18,,,,,,0.1291839637451938,0.12980929128497637,0.13062012341312226,0.13433018560488644,0.1338667391635022,0.13372495031265047,0.1335508761587584,,,0.1330410005792183,0.12250544936694398,0.13572970684334662,,0.1413897604962801,,,,0.11281507990340274,0.13172207612653264,,,,,,,,,,0.13146204740509634,,0.13256095920318756,,,,,,,0.12689916899198175,
2015-03-19,,,,,,0.13067082046584827,0.12794748561022748,0.13244701852102547,0.131186422875059,0.13205507087538446,0.13225655252050605,0.13415484651202983,0.1328237136939332,,,0.1341496403245858,0.13280510687588043,,0.13001572423402702,,,,0.13257772364764392,0.13513273813167223,0.13110478967368444,,,,,,,,,0.12979189134991048,,0.13031148365915052,,,,,,,,
2015-03-20,,,,,,0.1278112977645255,0.12633413293627138,0.12350444632861632,0.13136188081038483,0.12891647709765072,0.1297572383674188,0.12998397019414065,,0.1311866724520561,0.1308970120795109,0.13150708360530308,0.13222101984165688,,,,0.130053556094898,,0.1319761265376574,,0.12951626632537033,,,,,,,,,0.1277613627179239,,0.12932653905343228,,,,,,,0.12413933389491368,
2015-03-23,,,,,,0.1252535300865767,0.12653389206701493,0.12391807297832459,0.13087002065543424,0.12776234523624255,0.12961449064849626,0.128281325014212,,0.1275468341592677,0.1292482046377315,0.13058870799220612,0.1278416296341916,,0.126969421534585,,0.1286350603171118,,0.129480996312799,,0.12868021898991833,,,,,,,,,0.12606330590462486,,0.1273230797388761,,,,,,,0.1251302244163532,
2015-03-24,,,,,,0.126035177655959,0.1266339796529758,0.12348653602628139,0.12526224412519962,0.1259257982587045,0.12638370583511588,0.12609179584070668,,0.12532889921419732,0.12822984313873528,0.12793092512943918,0.12768413116331673,,0.12100876474757354,,0.12771772284615132,,,0.13473785073595484,0.12735495753823586,,,,,,,,,0.12531840960933574,,0.12543008763884456,,,,,,,0.12722526146509766,
2015-03-25,,,,,,0.12787060187475427,0.12353029175360501,0.12171792263253997,0.12233354928128069,0.12307076657503131,0.12223539944955436,0.1224080974505161,,0.1234845985173337,0.12074655783380674,0.123195596810581,0.12188255388607054,,0.12529346614862003,,0.12347364700690462,,0.12409912176555818,,0.12421343206750622,,,,,,,,,0.1207288651528021,,0.12309878141938654,,,,,,,0.1270360147309171,
2015-03-26,,,,,,0.11334200965014234,0.12097412739943594,0.11789585316805928,0.11911056919878735,0.11910479768038315,0.12019074809623448,0.11905420272311933,,0.11983059889419669,0.11933740570455127,0.1202748914581876,0.11914383661410141,,0.11989013963030913,,0.12086627170968704,,0.11771645619727122,0.12349276171366509,0.1182305992195938,,,,,,,,,0.1191117327732936,,0.11963011098664005,,,,,,,0.12339455162260363,
2015-03-27,,,,,,0.11112957952559986,0.12119470701457763,0.11661968341737829,0.11914774997262834,0.12022800935979128,0.11987396303780327,0.12144022770564587,0.12406542093463932,0.11918891784041932,,0.11910433811423729,0.11917559472589669,,0.12162555723652485,,0.11842182821388307,,0.11892054753931389,,0.11887988487459496,,,,,,,,,0.11957420096105724,,0.11774465961076146,,,,,,,0.12271153391682306,
2015-03-30,,,,,,0.12430770790593025,0.12401568238567584,0.12001806486045463,0.12001218173504281,0.11998256209810966,0.12138974004874467,0.12066092863182919,,0.11960349388259531,0.12000803113550448,0.11997554752627539,0.12033090701123456,,,,0.11952651687639264,,0.11867784634484319,0.13050746016663956,0.11898060650249018,,,,,,,,,0.11861171187024028,,0.11822042842919948,,,,,,,0.12270845362604357,
2015-03-31,,,,,,0.1223150805868134,0.12206268349782783,0.12394802740003628,0.12284180854554679,0.12356300114134035,0.12291665571429086,0.12288916379417852,0.12318389179034588,0.12405013640974535,0.12427840400634217,0.12019347874221506,0.12393418590939762,,0.12078968726201507,,0.12318517450533734,,0.12240445340776092,,0.12161714522010791,,,,,,,,,0.12070929933141399,,0.1195612466286144,,,,,,,0.12370372655876018,
