TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JTWW3,RU000A0DY8K8,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JP2S9,RU000A0JNHJ4,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JRTL6,RU000A0JS3W6,RU000A0JTK38,RU0002868001,RU000A0JS4M5,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU0002867854,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076,RU0002867631
2016-12-06,,,,,,,,,,,99.463,99.2901,97.2511,98.7742,96,,96.0024,95.3259,93.595,96.6916,92.7004,95.7024,92.5935,85.8699,92.4216,,97.6042,89.4116,,97.9692,95.9515,,,,,,,,,,94.4697,,,,,98.6255,,,,82.9827,,97.8305,
2016-12-07,,,,,,,,,,,99.4936,99.2932,97.3619,98.8449,96,92.3314,96.0947,95.331,93.7294,96.9062,92.928,95.9514,93.0296,85.223,93.0733,,98.0809,90.0006,86.8488,98.0546,96.2161,,,,,,,,,,94.9024,,,,,99.3108,,,,83.6099,,98.1997,89.0998
2016-12-08,,,,,,,,,,,99.4995,99.3054,97.4197,98.828,,,96.1689,95.613,93.9396,97.0395,92.5334,96.499,93.4496,86.035,93.2856,,98.4242,90.3077,86.8486,98.0502,96.4187,,,,,,,,,,95.2074,,,,,99.6718,,,,83.6249,,98.1598,
2016-12-09,,,,,,,,,,,99.5048,99.3333,97.4295,98.9172,95.5083,,96.3237,95.7916,94.0568,97.3096,92.5051,96.6211,93.5952,86.0697,93.3915,,98.7909,90.5389,,98.2038,96.8053,,,,,,,,,,95.3809,,,,,100.1392,,,,84.7269,,98.16,
2016-12-12,,,,,,,,,,,99.5261,99.3324,97.5987,99.0011,96.2152,91.91,96.5117,95.9648,94.5135,97.7113,92.9879,97.0999,93.9643,84.8596,93.6915,,99.1021,90.9869,,98.4986,97.2536,,,,,,,,,,96.0926,,,,,100.5011,,,,84.6488,,97.5001,
2016-12-13,,,,,,,,,,,99.534,99.3498,97.5648,99.0118,95.9724,91.5,96.5357,96.0172,94.5022,97.8921,93.4695,97.2671,94.0321,86.4689,93.8206,99.8,98.7249,90.7463,,98.5058,97.2076,,,,,,,,,,95.9322,,,,,100.4185,,,,85.1417,,97.7596,
2016-12-14,,,,,,,,,,,99.5505,99.3767,97.571,99.1884,,92.545,96.7449,96.1199,94.6862,97.8501,93.9339,97.2632,94.1744,85.4644,93.9166,,99.1007,91.4215,,98.6898,97.3841,,,,,,,,,,96.165,,,,,100.3917,,,,85.6278,,98.065,
2016-12-15,,,,,,,,,,,99.551,99.3995,97.5637,99.053,96.4935,92.5,96.6574,96.1065,94.6168,97.8361,93.6176,97.1919,94.0063,86.0826,93.5805,,98.7166,91.1121,,98.7291,97.3835,,,,,,,,,,95.5682,,,,,99.7775,,,,84.3564,,97.6086,
2016-12-16,,,,,,,,,,,99.578,99.4126,97.5898,99.184,96.368,92.4999,96.7517,96.2096,94.583,97.9214,93.9999,97.2,94.1924,87.1,93.6636,,98.9608,90.862,,98.6553,97.3974,,,,,,,,,,95.6965,,,,,99.9715,,,,84.0738,,98.15,
2016-12-19,,,,,,,,,,,99.5374,99.4353,97.6037,99.1363,,92.4998,96.6769,96.1451,94.5512,97.7465,93.8258,97.318,94.0612,87.0999,93.7296,,98.9288,90.8201,,98.7004,97.2132,,,,,,,,,,95.8001,,,,,100.0022,,,,84.5324,,97.7571,
2016-12-20,,,,,,,,,,,99.5848,99.4471,97.6104,99.2483,96.4992,92.802,96.7055,96.201,94.5058,97.7759,93.8086,97.2284,94.1323,,93.7409,,98.8837,90.7799,,98.7398,97.2108,,,,,,,,,,95.8385,,,,,99.9234,,,,84.7621,,97.524,
2016-12-21,,,,,,,,,,,99.5841,99.4271,97.5796,99.1205,96.4091,92.55,96.7043,96.2202,94.4503,97.6618,93.5127,97.2315,94.1933,86.8511,93.7811,,98.9306,90.7881,,98.7827,97.1097,,,,,,,,,,95.5168,,,,,99.906,,,,84.8791,,,
2016-12-22,,,,,,,,,,,99.6294,99.4335,97.6459,99.1333,96.4841,92.0019,96.6884,96.2568,94.4088,97.7408,93.9463,97.2706,94.0036,87.1,94.0796,100.2,98.9394,90.9017,,98.7471,97.1125,,,,,,,,,,95.7208,,,,,99.9815,,,,84.8137,,97.7937,
2016-12-23,,,,,,,,,,,99.6149,99.4403,97.6521,99.1387,96.5,92.579,96.715,96.3043,94.5547,97.9787,93.8583,97.4117,94.2938,,94.0997,100.2,99.2813,91.0058,92.25,98.8012,97.2896,,,,,,,,,,95.8625,,,,,100.2376,,,,84.9432,,98.2808,89.7705
2016-12-26,,,,,,,,,,,99.6227,99.4507,97.6305,99.1588,96.4375,,96.7964,96.3239,94.5732,97.8082,93.2363,97.3488,94.0004,87.05,93.7501,,99.0697,91.041,,98.8259,97.0551,,,,,,,,,,95.9457,,,,,100.1372,,,,85.337,,97.4062,
2016-12-27,,,,,,,,,,,99.6727,99.4779,97.7409,99.1972,96.4894,92.6192,96.7993,96.3702,94.5473,97.9024,94.0661,97.4366,94.3885,87.1,93.8324,100.2,99.1192,90.9592,,98.8004,97.2625,,,,,,,,,,96.1226,,,,,100.2598,,,,85.764,,97.264,89.7763
2016-12-28,,,,,,,,,,,99.7122,99.5365,97.6401,99.2308,96.49,92.4718,96.7604,96.3203,94.6495,98.0299,93.9742,97.6473,94.4117,86.2,93.9082,,99.5828,91.3496,,98.8189,97.1161,,,,,,,,,,96.3564,,,,,100.3923,,,,85.426,,98.1606,87.8411
2016-12-29,,,,,,,,,,,99.6896,99.6312,97.6527,99.2079,96.6499,92.4855,96.8521,96.4621,94.8345,98.9897,94.0053,97.479,94.727,87.5105,94.1694,,99.8843,91.5435,,98.902,97.7648,,,,,,,,,,96.6975,,,,,100.8111,,,,85.8371,,98.2269,89.9697
2016-12-30,,,,,,,,,,,99.7614,99.6768,97.6476,99.2981,96.9999,93,96.908,96.5416,94.8093,98.0778,94.9898,97.9757,94.3992,88.006,94.2465,,99.6411,91.3173,,98.9612,97.9805,,,,,,,,,,96.2527,,,,,100.574,,,,86.2403,,98.3373,
2017-01-03,,,,,,,,,,,99.715,99.6606,97.7597,99.584,97.3,,97.1952,96.9184,95.1253,98.0206,94.8828,97.9993,,86.31,93.7558,,99.8667,91.3613,,99.1888,98.2479,,,,,,,,,,96.4065,,,,,100.8232,,,,86.9268,,98.4807,
2017-01-04,,,,,,,,,,,99.7523,99.6292,97.8213,99.4728,97.2813,93,97.3695,97.1143,95.3565,98.7494,95.4944,98.4489,94.6,88.2026,94.5997,,99.8553,91.8419,,99.4279,,,,,,,,,,,96.9995,,,,,100.9835,,,,86.7564,,98.85,
2017-01-05,,,,,,,,,,,99.7505,99.6616,97.7877,99.6178,97.0121,,97.54,97.2461,95.1783,98.8985,95.0001,98.3998,94.3582,86.9845,94.6899,,100.0056,91.9538,88.1791,99.4939,,,,,,,,,,,96.9999,,,,,101.1929,,,,86.9914,,98.8249,
2017-01-06,,,,,,,,,,,99.7887,99.7688,97.8252,99.8293,96.3662,95,97.5116,97.2722,95.4936,98.9899,95.3182,98.4997,95.2595,,94.4007,,100.341,92.2825,,99.5082,98.2,,,,,,,,,,96.8001,,,,,101.5019,,,,87.0271,,99.15,
2017-01-09,,,,,,,,,,,99.7137,99.5982,97.7898,99.4935,,93.25,97.2771,96.885,95.2384,98.5798,94.6908,98.5754,95.3996,88.4668,94.8333,,100.8664,92.7633,,99.0994,98.4002,,,,,,,,,,97.5367,,,,,102.188,,,,86.6577,,99.0002,
2017-01-10,,,,,,,,,,,99.759,99.6586,97.8813,99.436,,93,97.1679,96.9701,95.4148,98.9159,94.3655,98.8361,95.6941,88.499,95.2808,,101.4653,93.2027,,99.1798,98.6608,,,,,,,,,,98.1175,,,,,102.9217,,,,87.118,,,
2017-01-11,,,,,,,,,,,99.7292,99.6331,97.8986,99.4283,96.8363,92.7952,97.0553,96.9415,95.3989,99.0192,94.7173,98.9685,95.3008,88.1,95.3099,100.2,101.7595,93.3482,93.6999,99.2103,98.743,,,,,,,,,,98.2197,,,,,102.9409,,,,86.938,,98.6896,
2017-01-12,,,,,,,,,,,99.7563,99.6104,97.8287,99.4298,,93.24,97.498,97.1906,95.7561,99.2726,94.7133,99.1827,95.9772,88.7768,95.6141,100.2,102.0217,93.5935,,99.4078,98.8918,,,,,,,,,,98.6456,,,,,103.1732,,,,87.2358,,98.2749,
2017-01-13,,,,,,,,,,,99.7134,99.6234,98.0295,99.3969,97.2498,92.7428,97.4774,97.1275,95.7429,99.3693,94.999,98.9913,96.0427,89.0058,95.7527,,102.1566,93.5894,,99.2916,99.1074,,,,,,,,,,98.702,,,,,103.2331,,,,87.5896,,98.3002,90.3579
2017-01-16,,,,,,,,,,,99.7445,99.6329,97.998,99.392,97.2206,92.2515,97.3981,96.924,95.7032,99.3317,94.6046,99.211,95.9901,89.1902,95.726,,101.9382,93.3819,,99.3179,99.024,,,,,,,,,,98.4747,,,,,102.9617,,,,87.7279,,98.0756,90.3736
2017-01-17,,,,,,,,,,,99.7124,99.6159,97.9947,99.4338,97.1545,93.2,97.4712,97.3138,95.8254,99.4047,94.9968,99.2381,96.0768,89.7983,95.7811,99.3677,102.0046,93.5719,,99.2781,99.0477,,,,,,,,,,98.7676,,,,,103.1306,,,,87.7428,,98.7499,90.4461
2017-01-18,,,,,,,,,,,99.7485,99.5798,98.0315,99.5757,96.9998,,97.5597,97.3343,95.7979,99.3453,94.8666,98.9983,96.1122,89.7067,95.8038,,101.7751,93.3328,,99.3414,99.0114,,,,,,,,,,98.5482,,,,,102.6576,,,,87.8463,,98.701,
2017-01-19,,,,,,,,,,,99.7582,99.5761,98.0372,99.5013,96.8,,97.4516,97.3884,95.7935,99.3699,94.4499,99.1947,95.8925,,95.5745,,101.5667,93.1213,93.6662,99.3671,98.7728,,,,,,,,102.9757,,98.0967,,,,,102.1509,,,,87.5166,,98.8815,
2017-01-20,,,,,,,,,,,99.7217,99.5649,98.0909,99.5238,97.0152,93,97.6046,97.4242,95.8291,99.361,94.0781,99.2029,96.0835,89.4389,95.8145,,101.6608,93.1922,93.163,99.4344,98.944,,,,,,,,,,98.1594,,,,,102.2596,,,,87.3741,,98.6667,
2017-01-23,,,,,,,,,,,99.7389,99.5375,98.0744,99.5949,,93,97.5984,97.4807,95.752,99.1295,94.5901,99.1933,95.976,89.3706,95.626,,101.6585,93.1331,99.3333,99.4003,98.95,,,,,,,,,,98.2717,,,,,102.145,,,,87.0602,,99,90.55
2017-01-24,,,,,,,,,,,99.7026,99.5523,98.0455,99.5596,97,93,97.508,97.3374,95.7417,99.1491,94.0372,99.1399,95.828,89.2783,95.5108,,101.5416,92.8827,,99.3233,98.85,,,,,,,,,,98.0452,,,,,102.07,,,,87.0001,,98.9398,
2017-01-25,,,,,,,,,,,99.71,99.543,98.0633,99.521,96.7921,93.0883,97.4118,97.272,95.6508,99.098,94.0192,98.9176,95.55,89.2856,95.2136,,100.949,92.381,93.0001,99.3192,98.2744,,,,,,,,,,97.1508,,,,,101.6565,,,,86.7531,,98.6509,90.55
2017-01-26,,,,,,,,,,,99.6852,99.4078,97.7099,99.2508,,92.9313,97.3541,96.8096,95.3276,98.2595,94.2658,98.1994,94.9041,89.2,94.4739,99.875,99.9599,91.4994,84.7609,99.1011,97.8247,,,,,,,,,,96.6888,,,,,101.0226,,,,85.9102,,98.65,90.5
2017-01-27,,,,,,,,,,,99.685,99.4408,97.9578,99.2675,95.8195,92.985,97.3476,97.096,95.5875,98.7298,94.8047,98.7251,95.6358,89.0203,95.4229,,100.5995,92.4448,87.1455,99.1047,98.3061,,,,,,,,,,97.2305,,,,,100.8809,,,,85.8103,,,90.4991
2017-01-30,,,,,,,,,,,99.6811,99.4517,97.8867,99.3601,96.5565,93.35,97.2091,97.2579,95.4008,99.3106,94.801,98.8507,95.5027,88.9313,94.9837,,101.1629,92.527,,99.2965,98.3418,,,,,,,,,,97.3879,,,,,101.857,,,,86.0028,,98.8811,
2017-01-31,,,,,,,,,,,99.6958,99.4063,97.8691,99.2044,96.4,93.3333,97.3246,97.0605,95.3156,98.7438,94.805,98.6982,95.5497,88.9103,95.335,100.5,101.2081,92.4066,,99.1999,98.4356,,,,,,,,132,,97.5201,,,,,102.0981,,,,86.1485,,98.8898,90.4212
2017-02-01,,,,,,,,,,,99.6698,99.3924,97.7637,99.1998,96.5201,92.6015,97.2251,97.1093,95.4006,99.1953,94.805,98.5998,95.6501,89,95.5471,100.5,101.294,92.7267,,99.114,98.3129,,97.4002,,,,,,,,97.8139,,,,,102.3102,,,,86.5869,,98.8476,90.5729
2017-02-02,,,,,,,,,,,99.6506,99.4101,97.8443,99.1069,96.6519,,97.3681,97.2401,95.5102,98.9739,93.9406,99.0309,95.7102,89.2467,95.6578,100.5,101.7844,93.0633,,99.2056,98.6211,,97.5401,,,,,,,,98.1789,,,,,102.7589,,,,87.1013,,98.8898,
2017-02-03,,,,,,,,,,,99.6657,99.4357,97.81,99.1862,96.4922,,97.2183,97.0935,95.571,99.1591,94.0572,98.9819,95.6831,88.2901,95.5344,100.75,101.7379,92.886,99.9949,99.1601,98.677,,97.549,,,,,,,,97.9531,,,,,102.5938,,,,87.9227,,98.9398,
2017-02-06,,,,,,,,,,,99.6539,99.4431,97.7512,98.9499,96.7344,,97.231,97.0891,95.585,98.9366,93.5964,99.0113,95.6002,,95.5997,,101.5598,92.9597,95.2273,99.2225,98.4612,,97.6,,,,,,,,98.0013,,,,,102.8076,,,,87.4035,,98.9498,90.5468
2017-02-07,,,,,,,,,,,99.638,99.4249,97.7267,98.9674,96.8468,93.3333,97.0018,97.0537,95.4106,98.7527,93.678,98.5552,95.7638,88.342,95.3088,100.75,101.3865,92.6769,,99.1593,98.209,,97.4,,,,,,,,97.5842,,,,,102.3419,,,,87.4809,,98.9498,
2017-02-08,,,,,,,,,,,99.6305,99.4159,97.7305,98.9699,96.5062,,96.9906,96.8617,95.2682,98.8731,93.7653,98.65,95.8693,,95.3502,100.75,101.348,92.7421,,99.0977,98.0544,,97.1117,,,,,,,,97.6678,,,,,102.4204,,,,86.8063,,98.8998,88.6232
2017-02-09,,,,,,,,,,,99.6398,99.3953,97.7336,98.8532,96.5,93.3167,97.091,96.9196,95.2747,98.7788,93.5448,98.6014,95.8648,89.2518,95.5492,101,101.3866,92.8369,99.9999,98.9868,98.2888,,97.1943,,,,,,,,97.9409,,,,,102.4966,,,,86.5499,,,
2017-02-10,,,,,,,,,,,99.6589,99.418,97.6924,98.9323,96.7497,92.6928,97.0511,96.652,95.3321,98.7956,93.5154,98.8017,95.8,89.2012,95.6595,,101.847,92.9933,,99.0282,98.2655,,97.2781,,,,,,,,98.2267,,,,,102.6423,,,,87.1054,,98.8998,90
2017-02-13,,,,,,,,,,,99.6495,99.4286,97.7054,99.1864,96.4341,93.4499,96.987,96.9935,95.3592,98.898,94.4267,98.602,95.7002,87.4295,95.5575,101,102.036,93.3506,95,99.0205,98.3286,,97.2657,,,,,,,,98.2862,,,,,102.9507,,,,87.2509,,98.1573,90.1666
2017-02-14,,,,,,,,,,,99.6455,99.4033,97.7121,98.9106,96.653,92.5721,97.0656,96.9031,95.3764,98.9172,94.4986,98.9782,95.6147,,95.55,,101.9368,93.0071,,99.0795,98.3976,,97.3367,,,,,,,,98.2305,,,,,102.8313,,,,87.1207,,98.4876,89.4997
2017-02-15,,,,,,,,,,,99.6311,99.4099,97.7324,98.9064,96.7737,93.3645,96.8946,96.6456,95.1793,98.3644,94.0045,98.6415,95.32,89,95.4343,,101.5265,92.8354,,98.9317,97.794,,96.9546,,,,,,,,97.7131,,,,,102.7615,,,,86.8288,,98.7311,
2017-02-16,,,,,,,,,,,99.6616,99.4013,97.7581,98.9092,96.7828,93.4999,96.7496,96.4529,94.9439,98.2013,93.7328,98.5953,94.9537,87.0697,95.0258,99.9956,101.3888,92.8532,,98.7402,97.5863,,96.8756,,,,,,,,97.4935,,,,,102.5888,,,,87.0646,,98.5711,
2017-02-17,,,,,,,,,,,99.6489,99.2146,97.712,98.8749,96.65,,96.7486,96.5381,94.7907,97.9663,93.5551,98.0478,94.3534,,94.5246,,100.8371,92.0458,,98.6079,97.4648,,96.6163,,,,,,,,97.1137,,,,,102.1267,,,,86.7099,,98.7099,90
2017-02-20,,,,,,,,,,,99.6548,99.4677,97.7708,98.8514,96.6628,93.32,96.7744,96.5401,94.8616,98.1056,94.3855,98.1481,94.5645,87.9076,94.4785,,100.986,92.0333,95,98.5501,97.3167,,96.516,,,,,,,,97.2738,,,,,102.0678,,,,86.6946,,,90.6113
2017-02-21,,,,,,,,,,,99.6573,99.4863,97.7257,98.8008,96.674,93.2693,96.7672,96.494,95.0795,98.2407,94.1117,98.1393,94.6216,87.9596,94.4503,,100.9759,92.1736,99.9569,98.5612,97.4604,,96.5331,,,,,,,,97.379,,,,,102.2111,,,,86.6847,,98.9432,90.7105
2017-02-22,,,,,,,,,,,99.6638,99.4845,97.7483,98.8716,96.6019,93.33,96.8006,96.5333,95.1117,97.8538,94.2584,97.8486,94.2539,87.831,94.2067,,100.9325,91.9908,,98.5055,97.2849,,96.1728,,,,,,,,97.0262,,,,,102.1172,,,,86.9884,,98.85,90.5639
2017-02-24,,,,,,,,,,,99.703,99.4479,97.8526,98.8933,96.789,93.42,97.1,96.6995,95.0277,98.1975,93.5692,98.2573,94.0663,87.3373,94.4968,,100.8787,91.7817,,98.6122,97.5794,,96.5528,,,,,,,,97.2925,,,,,102.4774,,,,86.7035,,98.85,
2017-02-27,,,,,,,,,,,99.6757,99.4495,97.7665,98.8149,96.3931,93.645,96.8113,96.5528,95.0215,97.9935,93.6471,97.9883,94.3218,87.0384,94.332,101,100.8133,91.9974,,98.719,97.2983,,96.1,,,,,,,,97.083,,,,,102.192,,,,86.3488,,,89.9958
2017-02-28,,,,,,,,,,,99.671,99.4202,97.6792,98.7386,96.505,,96.6015,96.4794,94.707,97.8162,93.5027,97.7228,94.3797,86.7565,94.0008,101,100.7053,92.0469,80.1262,98.6058,97.202,,96.1476,,,,,,,,96.8132,,,,,102.0215,,,,86.0242,,,
2017-03-01,,,,,,,,,,,99.6754,99.4213,97.6601,98.7,96.8703,93.6602,96.5803,96.3564,94.7561,97.7884,94.2316,97.7162,94.4315,86.69,94.2068,,100.7368,92.0754,87.3599,98.5819,97.1626,,96.0893,,,,,,,,96.9475,,,,,102.1337,,,,86.1392,,98.9332,
2017-03-02,,,,,,,,,,,99.6915,99.4193,97.6032,98.7811,96.8987,93.33,96.5617,96.1552,94.6538,97.5294,93.4401,97.5046,94.156,87.1553,94.1095,,100.5275,91.9494,,97.3313,97.0108,,95.8721,,,,,,,,96.8868,,,,,101.9238,,,,86.1843,,98.6187,90.545
2017-03-03,,,,,,,,,,,99.7362,99.4514,97.6368,98.6978,96.7,93.66,96.5424,96.2304,94.6522,97.8681,94.22,97.5879,94.3131,87.8007,94.3651,100.495,100.4124,91.9641,,98.4752,97.2316,,96.1497,,,,,,,,96.9939,,,,,102.0777,,,,86.1792,,,
2017-03-06,,,,,,,,,,,99.713,99.4854,97.6774,98.7078,96.7014,,96.6321,96.362,94.7576,97.9937,93.7104,97.7094,94.5029,87.95,94.7792,,100.8348,92.3089,,98.6058,97.4875,,96.34,,,,,,,,97.3638,,,,,102.4366,,,,86.4751,,98.26,
2017-03-07,,,,,,,,,,,99.6888,99.4746,97.7146,98.7396,96.878,93.7436,96.7141,96.4689,94.8995,98.1351,94.2921,97.7004,94.55,87.652,94.6728,100.495,101.0446,92.4677,,98.5997,97.5055,,96.4134,,,,,,,,97.5036,,,,,102.5353,,,,86.2647,,98.72,
2017-03-09,,,,,,,,,,,99.7536,99.4593,97.6509,98.6364,96.6544,93.4367,96.6489,96.4313,94.7793,97.9989,93.7255,97.7842,94.5269,87.0788,94.5863,,100.8968,92.3474,,98.6195,97.4597,,96.3895,,,,,,,,97.2478,,,,,102.4035,,,,86.2409,,98.6,
2017-03-10,,,,,,,,,,,99.7678,99.4645,97.6882,98.6655,96.4878,93.69,96.7509,96.4216,94.983,98.2463,93.7961,97.9037,94.9414,86.5339,94.8764,,101.1355,92.7176,,98.6,97.6653,,96.7353,,,,,,,,97.7458,,,,,102.883,,,,86.8615,,98.78,
2017-03-13,,,,,,,,,,,99.7724,99.5021,97.6592,98.7377,96.5009,,96.7858,96.4445,95.097,98.3149,94.0288,98.0504,95.0107,87,94.8533,101.1667,101.3154,92.7901,88.75,98.7054,97.9135,,96.976,,,,,,,,97.7761,,,,,103.0484,,,,86.9699,,,
2017-03-14,,,,,,,,,,,99.7707,99.5094,97.6821,98.7063,96.4376,,96.7806,96.4891,95.1335,98.4803,93.9998,98.2355,95.216,87.0214,94.9555,,101.3554,92.9611,,98.8667,98.0044,,97.0321,,,,,,,,97.7674,,,,,102.9863,,,,86.7385,,98.88,
2017-03-15,,,,,,,,,,,99.7939,99.5181,97.7001,98.7711,96.5075,93.4815,96.8763,96.5708,95.1926,98.6762,93.9912,98.4421,95.3665,87.455,95.485,,101.5722,93.2668,,98.7536,98.2835,,97.3835,,,,,,,,98.1667,,,,,103.334,96.403,,,87.3221,,98.3974,89.46
2017-03-16,,,,,,,,,,,99.7958,99.5236,97.7496,98.8009,96.6785,93.85,96.9771,96.7019,95.4178,98.786,94.0003,98.7591,95.7792,,95.6995,,102.0649,93.6195,,98.8342,98.4954,,97.5897,,,,,,,,98.5602,,,,,103.9543,96.9259,,,87.2994,,98.8999,91.0039
2017-03-17,,,,,,,,,,,99.8093,99.5232,97.7504,98.8201,96.9364,,96.9696,96.7043,95.4048,98.9074,94.0501,98.957,95.8419,,95.7507,,102.196,93.6409,,98.8216,98.5257,,97.6677,,,,,,,,98.6112,,,,,104.1959,97.0796,,,87.9584,,98.9064,
2017-03-20,,,,,,,,,,,99.8144,99.5279,97.7896,98.8497,96.8,94.0004,97.0063,96.8417,95.4785,98.9741,93.9267,99.089,95.8374,88.021,95.7507,101.51,102.5671,93.8945,,98.9039,98.6023,,97.6248,,,,,,,,98.8743,,,,,104.2969,97.2856,,,88.115,,98.9922,91.1285
2017-03-21,,,,,,,,,,,99.8264,99.5289,97.7568,98.8694,96.8778,91.4494,96.9855,96.8726,95.4463,99.0348,93.9,99.0688,96.0917,87.8091,95.6802,,102.5507,93.9982,92,98.9011,98.5554,,97.6995,,,,,,,,98.7485,,,,,104.3332,97.2868,,,88.7295,,98.5663,91.6927
2017-03-22,,,,,,,,,,,99.8285,99.5335,97.7493,98.8331,96.8004,91.3821,96.9109,96.8433,95.4301,99.0524,93.852,98.8781,95.8865,88.2961,95.3062,102.3,101.969,93.5599,,98.8874,98.3823,,97.6736,,,,,,,,98.3228,,,,,103.9329,96.6007,,,88.5317,,98.9998,
2017-03-23,,,,,,,,,,,99.8363,99.5492,97.7507,98.8701,96.9377,90.8015,96.9554,96.7534,95.524,98.8991,93.9081,98.9321,95.96,88.45,95.4776,,102.2634,93.6045,96.69,98.8416,98.3535,,97.6466,,,,,,,,98.5098,,,,,104.1371,97.1541,,,88.5511,,98.9999,
2017-03-24,,,,,,,,,,,99.8539,99.5489,97.7556,98.9071,96.9997,91.0645,97.0126,96.8225,95.4465,98.9359,93.9502,99.181,95.9301,88.0367,95.6051,,102.4141,94.1406,96.69,98.9003,98.3978,,97.7505,,,,,,,,98.7617,,,,,104.5694,97.1844,,,88.6206,,98.9999,
2017-03-27,,,,,,,,,,,99.8818,99.5629,97.798,98.946,96.901,90.9214,96.9918,96.8234,95.4518,98.959,94.0736,99.1506,95.9314,88.2,95.5149,,102.5953,94.0767,,98.9015,98.4373,,98.5666,,,,,,,,98.7777,,,,,104.481,97.3578,,,88.7047,,98.4583,91.5263
2017-03-28,,,,,,,,,,,99.8668,99.5806,97.7822,98.8528,96.9109,91.1848,96.9846,96.8245,95.4233,98.95,94.1722,99.1461,96.0776,88.2763,95.6853,,102.4588,93.89,100,98.8701,98.5093,,97.9706,,,,,,,,98.6904,,,,,104.5271,97.4709,,,89.3104,,,
2017-03-29,,,,,,,,,,,99.8792,99.5952,97.8285,98.869,96.7943,90.7142,96.9889,96.9168,95.5038,98.9775,94.4232,99.0846,96.1347,88.2771,95.5224,,102.2419,93.7786,,98.9312,98.5066,,98.0446,,,,,,,,98.7801,,,,,104.4116,96.9102,,,88.8751,,98.4543,
2017-03-30,,,,,,,,,,,99.884,99.642,97.8512,98.8737,96.8869,,97.0979,96.9585,95.665,99.2831,94.75,99.4121,96.2869,88.0343,95.8043,,102.5938,94.1148,99.99,98.9342,98.7895,,98.35,,,,,,,,99.123,,,,,104.8963,97.2138,,,89.5242,,98.5,91.4285
2017-03-31,,,,,,,,,,,99.8914,99.6243,97.8546,98.8688,96.8,90.7633,97.0851,96.8326,95.6558,98.8239,94.8722,99.1915,96.4062,88.1,95.8599,,102.7654,94.0585,,98.9753,98.6562,,98.0216,,,,,,,,99.1017,,,,,104.5824,97.2233,,,89.4589,,98.5,91.47
2017-04-03,,,,,,,,,,,99.8957,99.6289,97.9347,98.8686,96.7942,90.8028,97.0602,96.9637,95.6511,99.1064,94.9001,99.3821,96.3003,88.0655,95.7714,,102.6075,94.0012,,98.9878,98.6615,,98.1167,,,,,,,,98.8562,,,,,104.3747,97.2162,,,88.9832,,97.9022,91.5
2017-04-04,,,,,,,,,,,99.9033,99.6137,97.9183,98.8798,96.8335,91.4197,96.9668,96.7861,95.601,98.9904,94.7999,99.1613,96.1204,88.4623,95.5257,,102.4971,93.9081,,98.8807,98.5628,,98.0336,,,,,,,,98.9903,,,,,104.306,96.9301,,,88.8836,,97.9776,91.5035
2017-04-05,,,,,,,,,,,99.9163,99.6343,97.9315,98.8768,96.8543,,97.1326,96.8747,95.7428,99.2334,95,99.2496,96.4998,88.5267,95.844,,102.889,94.2719,96,98.9959,98.7244,,98.3473,,,,,,,,99.2354,,,,,104.9938,97.3629,,,89.3719,,98.4677,91.4464
2017-04-06,,,,,,,,,,,99.927,99.6081,97.9076,98.8569,96.9003,91.1271,97.1397,96.8978,95.8466,99.2208,95.2936,99.6255,96.5587,88.6079,95.8616,,102.9899,94.5317,,98.9804,98.7114,,98.578,,,,,,,,99.3242,,,,,105.1514,97.5527,,,89.574,,98.2,91.5
2017-04-07,,,,,,,,,,,99.9384,99.669,97.9315,98.8628,97,91.1956,96.9267,96.921,95.701,99.1257,95.4898,99.2985,96.4548,88.7474,95.6629,,102.7693,94.1799,,98.7705,98.721,,98.3401,,,,,,,,99.1123,,,,,104.9289,97.15,,,89.0619,,98.2,
2017-04-10,,,,,,,,,,,99.9464,99.6519,97.9449,98.8849,96.8498,91.107,96.8196,96.9649,95.6722,98.9102,94.5099,99.175,96.0598,88.6738,95.4699,,102.3656,93.7392,,98.8039,98.4205,,98.1415,,,,,,,,98.5671,,,,,104.4088,96.8207,,,88.0361,,98.01,91.2053
2017-04-11,,,,,,,,,,,99.9549,99.6781,97.9902,98.8879,97,91.0001,96.8065,96.7147,95.6329,99.0303,94.9337,99.1663,96.0815,,95.3399,,102.4185,93.6778,,98.8025,98.4252,,98,,,,,,,,98.5954,,,,,104.0939,96.5094,,,88.0617,,98.2,90.864
