Dates,tau1,tau2,beta0,beta1,beta2,beta3
2016-12-15,0.8064997305155784,2.036960781720704,9.009195215189735,0.11814328304658661,-0.5167316126492396,-1.8393625855132463
2016-12-13,1.687564161697307,1.6875641488658935,8.760470003257222,0.43796548059525275,-3.4303648768057404,1.4900090104630819
2016-12-12,560757.9794300334,345407.7787208588,-95139.84828854962,95148.5224748663,-532417.8835715707,380828.7515704094
2016-12-14,2.5467896941753017,1.1906693201052383,8.78661042563248,0.39491731097386296,-0.9214079084464949,-1.5303001902407387
2016-12-16,472839.07007545634,328128.79856335523,-218994.75548501743,219003.25885298866,-285500.6284582905,356754.69378236623
2016-12-19,336207.2301949897,1.7251546906410495,-34114.17194813791,34123.18729056444,30685.06753781467,-2.1833093341258225
2016-12-20,871209.0712297964,428452.87096061016,40705.39561422715,-40696.83818106631,-320011.11633561295,143820.85553808493
2016-12-21,287.07988064010317,1.7196366282298536,73.55445586017451,-64.57890506491691,-68.14337412011568,-1.9679355059722399
2016-12-23,1.7006307621272565,3.5776923016424753,8.941711278899177,0.022146072888284636,-1.7168471370178047,-0.38144114915836946
2016-12-22,814636.5634219605,524450.6710551659,-288157.9141932923,288166.4520117472,-1025521.8549084514,853329.8286051427
2016-12-26,1.3247697731979966,2.835081829373079,8.991607764311206,0.0956553566769032,-1.6929789840221556,-0.8378989491642498
2016-12-27,343671.48727914906,415624.29396169144,7547.1658459594055,-7538.635740427628,75816.82005792524,-91755.72685976094
2016-12-28,336.05748902121377,2.942514748668533,-3.2325368620978296,11.943644682033643,20.004453642906267,-1.4880659072569018
2016-12-29,7.765127141432512,8.453819645480923,8.285306038531203,0.32264781985737007,-30.328399095570695,30.615498846817374
2016-12-30,11.659131970059306,33.26542878799354,-13.335667253325003,21.76142497848616,0.9013529804340579,56.184208252477475
